val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.003000553562733398,16.07865756439512,0.0032576519675036105,5669.422612457934
0.0028200775226601225,17.325918093508587,0.003229975969979805,3508.7625735638608
0.003394055913985885,19.631763581306704,0.003241058600710208,6694.179211546072
0.0030716305214994895,17.59229320687041,0.003228161846901084,3554.573718952344
0.0028708769590882746,21.87664362337098,0.003160382463831875,6866.49915201135
0.003282930784010636,24.173418513598573,0.0031741016383012174,5793.356002406398
0.0027842822042120526,15.502209270562487,0.003177613327746018,4409.399149688868
0.0027803389335896997,17.42136919764668,0.0032144663468853625,5752.540015858129
0.0028370823300958936,17.67657109584761,0.0031093985304917766,3170.507356855632
0.00286202439714787,22.913725022346743,0.0031437909993461037,7056.435782813079
0.0028381482588252047,17.380317380351404,0.003149353919973518,6080.227106901536
0.0027829317125276877,15.920656147429133,0.0031614755270575282,4817.358754163257
0.002784339924835168,19.454779168216525,0.0031747957997465795,5967.110577217628
0.002909886590655773,20.245413758914466,0.0031589254487480235,5540.464678536928
0.003034766764026459,15.84558556748383,0.003075131768238246,4027.7501949403063
0.002758077484446927,15.296098318644257,0.003111399281896619,6445.062028698617
0.002826124341307998,23.66045229133246,0.0031248927284419294,7187.019161826193
0.0032474982451702983,26.237064460962642,0.0031594615431770573,4652.035818024919
0.0031370004811197075,28.868003991933968,0.00311101439622277,10543.206149153872
0.002861177254694678,15.086440349039309,0.003095658122348675,3913.9813480584166
0.003046093298880286,24.53648475855219,0.0030995711191352917,4706.529438386105
0.0029455299198017375,20.136392522390665,0.0030921502122849107,5862.074018310699
0.0027609657266271987,18.41521887862061,0.003062671617362373,3101.1312684637533
0.0029467190627387677,16.60470045529879,0.003096164107565721,6022.578080963911
0.0029612853920905303,19.32315130683388,0.0030916334152212427,4175.292108589628
0.0031204981984750877,30.292555920243558,0.003069075686342801,3710.5826118629825
0.002794187867819856,14.999742415643507,0.0030946305422469094,5179.131852143106
0.0027125700753616636,15.619005477753822,0.0030296493566633127,4960.445863965384
0.002873993934555067,19.038499429858945,0.0030528441016597716,5893.9148643669205
0.0027009557976523787,19.095883594257366,0.0030656919845937903,2871.112577230638
0.002864803668809477,19.953689972756813,0.003010805881624694,3882.9718229122013
0.002707067741862228,15.08637565537067,0.003067600890747635,4766.0101417589385
0.002709444302016356,18.34476988250505,0.0030170787184695597,6150.296630368387
0.002763781617407135,21.308494899172345,0.0030275477923901897,3244.3560684112836
0.0026971583726074057,17.27296285416293,0.0030616037618207657,6116.776964775362
0.002717440571201498,18.594811569668224,0.0030629120814054034,7332.3416199508965
0.002681382131016358,17.994519307063175,0.0030846077386776378,4472.425763471685
0.0028757939771483316,15.239493526241027,0.003081424041343265,3053.1908383141904
0.0030246424360464213,19.94557813734334,0.0030413295132246713,6280.237315310078
0.002976782144470228,20.493234975166416,0.0030725499145880953,5412.3301969229715
0.0027689541696984477,22.288259515691337,0.0030215120677280906,3460.932564846502
0.0027964696225712526,15.04534790474487,0.0030661116163982357,3431.1870229992624
0.0027233554673133874,20.667794258363784,0.0030318957303951052,2622.5832998345827
0.0026645308323481835,16.00247650051827,0.0030652966359083537,5092.868100111836
0.0029960918354642375,18.97959856833181,0.0030409882515939173,3847.1850967933374
0.0026738909610475483,15.903088723459552,0.0030213397190219276,3563.947413931642
0.002924498637431017,24.060510971410103,0.0030100766334323274,5081.2351847356995
0.0027904003302777008,17.602740446332074,0.0030398963014442405,3126.0355496516895
0.0026882440048193665,15.348096608523992,0.0030599281666131932,3817.615030604011
0.0027122668085374844,14.678670629969897,0.003050771619848676,4533.397760157835
0.0028163511583364337,18.481357844236765,0.00301353169483622,4704.686768245784
0.002759879255648841,15.264417577322304,0.0030449394878535267,3928.3355723234044
0.0026792425733919325,15.42893220414003,0.003039901217430877,3846.2231804383537
0.0027243052950133534,15.29630687751486,0.00302624943807277,7299.108673065032
0.0026106557776462793,16.35596372116884,0.003001485522658681,3942.11647013618
0.002849730788371884,18.412356000384385,0.0030303061536758854,3360.7011212480975
0.002626156361043342,17.274645731999325,0.003016367888279967,4176.775061925792
0.0026461802175726102,14.79615811615369,0.003052936586045953,3095.824756324954
0.002704771696624552,15.934677074328249,0.0030115610276830926,5476.692015347535
0.002746236629589985,18.530438198345173,0.003032777875966,5205.914801886353
0.002632830261366058,15.877450429476225,0.003008624085080639,4709.644849025403
0.0027563268909226207,14.851504832284327,0.003031333614516249,3775.740854706417
0.002780163774460961,14.599413242292758,0.0030037189250540905,5663.951156971423
0.0027256712864012116,14.770365000362727,0.003027292219102519,3308.070625667245
0.0026514338313257577,15.174428951651523,0.003041124336128298,6595.186136068433
0.002681436559079081,14.435045734528572,0.0030074138824721674,2869.601762323009
0.002725642305052384,18.956088063734637,0.0030016365185514403,3738.133730334041
0.002655747800686445,16.178026450183197,0.002994719106187258,5062.005421139895
0.0027107392263277514,14.56722820367174,0.0030132274626531287,6682.0987726289595
0.002817728982489584,16.306601488856465,0.002999328544083581,3397.48696104407
0.0027527281513007786,17.74774522521064,0.0030095686079260435,4070.381699509832
0.002731413911524282,15.86925252673052,0.003005743401776719,4566.136376425431
0.002645841174557916,14.538714307117699,0.0030173285918353872,6175.669536140981
0.0026623200031260846,15.892243065845877,0.0030230024844665675,1874.1214139105246
0.002796319328946415,22.629811265628334,0.003028395417233928,8180.756446301509
0.0027162086833314625,15.828286840661288,0.003011087732204985,5169.075363957379
0.0026249099995423264,15.676635448749249,0.0030443341236445626,3051.326353383697
0.002691839309755907,16.901377453105916,0.00298901160269175,5131.390457730337
0.002637029981365423,14.275585718841175,0.0030390884584661658,3177.577130845207
0.0026801954296234967,14.337109861539552,0.0029827256829806957,6627.396964462556
0.0027073114652824463,15.03206247135664,0.0030247015881723852,4914.445858079011
0.0028292648159152375,22.348954851514943,0.003021988075566005,4256.779811075644
0.002640854492760437,15.397595545198426,0.0029794034145512872,2993.194977174196
0.0026599700382399943,14.9949797235115,0.0029954093559925767,2580.1997567420067
0.0028726922558440318,21.351529776902115,0.0030131160020672398,2698.4951344576207
0.0026244171490666292,14.74143507462873,0.00299974093366483,4375.325774838775
0.0026537496804562456,14.975641816188917,0.002987007266200289,3983.079631109708
0.0025954575800145084,14.447415799124364,0.00300787826816777,2093.995386919113
0.002787097106472804,21.86612427382552,0.002968102850959656,3371.003268474285
0.0026686698956317994,14.582508768692206,0.002983755100736898,5631.97416261954
0.0026984696303062124,16.00862016275562,0.00301456140773243,4070.9260834802253
0.0026441544280491453,16.3408171580388,0.002967170211761081,3418.5222696143983
0.002688568371415101,14.883000842394958,0.002967939368081566,7432.741661386718
0.0025831614470770282,16.501791476020152,0.002960349138684163,5490.69765653023
0.003176326797027187,22.06729710959915,0.003017011808805194,6867.5842971039965
0.002638839620856508,17.592387197035418,0.0030084725351915776,4958.456019762872
0.002624928528932905,14.067142020384075,0.0030136323409881414,4041.8191493370123
0.0026748871728870323,17.102694537444386,0.00297492763572048,2843.758049973383
0.0026099700966004105,15.355299734300182,0.002983926218201499,2848.253177594945
0.002796032419197132,22.50033093681998,0.003022058030383671,4403.736289125967
0.0028320726437064316,17.8559749167847,0.002978660066300731,3976.647506645792
0.002578124918145296,14.206587100443118,0.00301831110336392,3695.423715994146
0.0026370296688061714,14.663104698616577,0.003000854441850057,3120.347563809796
0.002710477553571461,15.64901005008972,0.0029678816082444764,1855.7472368864503
0.002671392099520483,14.131294288351281,0.002974726352091854,4726.020511362129
0.002646109051702003,15.258716332409577,0.0030043604047385766,3666.7841524346572
0.0028043237258275743,19.751052217507183,0.0029896359377735338,2284.4709895000938
0.0026516324133327965,15.529802883233385,0.0029906031751065496,3532.194568359613
0.002623936257304314,17.35643239648407,0.00297725281786139,3110.02054470744
0.0025922955665506294,14.772772791367903,0.0029621254073781997,6438.714277405227
0.0025901708274700726,15.01633937542255,0.0029497883138441035,3569.7029515249087
0.0026205904035373744,14.05026358706188,0.0029842978237925645,1961.1080309825095
0.0027031450013563075,14.050854242764986,0.002983152720832958,3734.887043232917
0.0025716959013518123,14.795861542372787,0.0030038445522081645,4255.583585465963
0.0026971369244565,14.58301953819786,0.0029582535439342697,3589.1077445695128
0.0025904142308203737,17.702121147742638,0.002982378711504868,4702.589473779598
0.0026048781782407175,14.548254730092088,0.002969458003595748,5270.726995988303
0.002555422521272568,16.49326530342954,0.002971115248284602,3256.0390664194283
0.0026702062560767675,17.23561753114459,0.002964221240285624,2949.231528938853
0.002619328641704753,15.740339149020741,0.002988779694695454,2836.705265431548
0.0026412242780862465,18.90393720962865,0.003019635506830978,2999.2924620856147
0.0025765442413049136,15.496073133596415,0.0029662946225537854,3290.650162093888
0.002674705346597927,16.02895989429862,0.0029492958046175447,4180.919460023084
0.002587346930898005,19.695297747628565,0.00294731990755669,2676.784723052076
0.0026234314666030278,19.811828272514248,0.002990133147871791,2474.3679231320007
0.0025618039562641907,14.42624009276738,0.0029654537258429385,4688.3472206342885
0.0027268308338480388,14.531425868902845,0.0029582376397353756,8094.430136395586
0.0028546361181025323,17.157698141434057,0.002986347391220789,3678.5615373441387
0.002597935175957625,14.100183960225978,0.002976283786554415,4236.618279784251
0.0025810396908863306,15.976551758740143,0.0029254182371406955,1807.7591646927324
0.0025999304791103598,13.999163341285573,0.002942760407221868,1872.1668404490515
0.002702377508937499,15.206370805688294,0.0029557172273190595,2269.147814250831
0.0026109411708187895,17.4417113784525,0.0029532541128530257,3490.544142669222
0.002571075453328214,13.955169445823499,0.002961109979246199,3661.9215786956715
0.002690025886622426,14.05767462093836,0.0029665004295013394,5861.740341478648
0.002573869451094724,17.388691189862953,0.002962866476847153,3396.9496262522052
0.002586832287358513,14.273719373471092,0.0029868309307297487,5400.994788431563
0.0025547741613034204,14.181054945914976,0.002947157351830983,4610.216156366433
0.002578130317158609,14.712928646551468,0.0029712444061301634,1627.7294026694121
0.0026834715728557878,15.822732090062598,0.002954592648552674,3616.798228202388
0.0026565736064932334,16.85401869175156,0.00294396564946312,2639.0494377227496
0.002611222910341199,13.9388977552466,0.002975988355363566,4745.801711853103
0.0025499552758711,16.383429252775965,0.002958351701699175,3531.0086056322407
0.0028012797303460816,17.579965723951165,0.00296812873926773,3380.793828810005
0.0026736174688140675,17.075433111072474,0.00295998845479536,4748.770151117983
0.0027392862431668023,16.394602867864794,0.0029516893064347274,2424.3739453395656
0.0025382529044057018,15.094445335066348,0.0029758579153209585,4367.984156658329
0.002834589713976416,16.784512593195988,0.0029495932473020004,2843.1300394799073
0.0026078051523474176,13.952408866314379,0.002972795137267909,4113.25888874235
0.0026127989484787577,15.387735151475475,0.002989421514235364,2087.721962258619
0.002512070264265163,14.072706570400493,0.002935037143800711,2888.8644167509465
0.0025765038073460385,14.771308771138155,0.0029480841871268697,3301.001786405798
0.0026418139681996544,17.785460147904995,0.002963133295255257,2779.492058053268
0.00252570603308603,14.768874693745124,0.0029278399652216654,3802.319190734632
0.002592647184731055,15.727979513315054,0.002964702581312005,3822.3900255115223
0.0026941839622902147,14.588685757469007,0.0029010000255249623,4293.749593209965
0.002663507929335235,14.58320455338168,0.0030047937458207432,4544.01667368666
0.0025836232363271802,15.224601473465155,0.0029647852785925272,2130.8772809992024
0.0025451224229111344,15.764471510799588,0.002931570473617384,3547.778761138821
0.0025859143597677017,14.06337313734864,0.0029394135949907954,3906.257082816214
0.002534111174257939,14.021019791255222,0.0029190880297476803,4276.137933862866
0.002497974922996079,14.155481033230538,0.002953218905322652,3214.1764346008163
0.0025892651613302546,15.453753994357202,0.0029506790088563925,3145.7530143051804
0.0025825017044048006,14.029441121198403,0.002941160212798247,3944.3720070912113
0.0025831776244736857,15.07484703205951,0.002957906568379568,3981.3023336018778
0.0025626496774682926,14.871646218501013,0.002924994073524742,5338.611099006772
0.0025926241356528205,13.780881493618116,0.0029437007289793812,3629.5184551386883
0.0025706446357533596,15.494833513169963,0.002944435468797069,4218.670119202671
0.002698177239504035,15.379295169271844,0.0029635651093775062,2518.739405696977
0.0028320159121802443,14.630160726921138,0.0029256152409043736,3448.544217375372
0.002641565884548995,15.192878988185532,0.0029584983223604794,6092.722174072939
0.00259134442506187,14.030256791978557,0.0029594273334007442,4243.960574130261
0.002529446875662647,13.970361501348226,0.0029496513672671253,2487.135959802788
0.0027306609481998322,20.449160038685385,0.0029261146855862866,2587.5814638850984
0.0025244673856166617,14.89817892410619,0.002923353092371395,4164.996955564995
0.0025364857960825152,14.085214146313538,0.002933520001306563,4817.687534978989
0.0026116227065548117,14.016941039792952,0.0029619472131283083,3584.436987453979
0.002504843207441326,14.30762743180798,0.002940222916073619,3017.892476326594
0.0025455047683813434,13.923780322962305,0.0029395245507703835,4040.7194644011834
0.0025677768289395805,13.883186823085284,0.002916761175664194,2450.777871876359
0.0026013291800260616,18.447153806094793,0.0029396749433550817,3540.7667986804604
0.00256665249207235,15.491149767456813,0.002958051450070832,4864.796464767561
0.002531404051786432,14.916052699976465,0.0029279213400034325,4084.6610849337853
0.0027345362998702316,15.032175059354039,0.0029398656448933547,3516.1503537283143
0.002530866173135288,14.844001398488842,0.002931680228533889,5482.6358624593095
0.002577912990840397,14.278622092443424,0.00293547434544568,3003.892343502416
0.0024907587005967096,15.372465774971557,0.002904128566865744,2993.2668166850685
0.0025922818607408047,13.747172289391605,0.0029433902626332872,2333.8070204182845
0.002562701590613418,15.75755699337564,0.002942459998709078,2663.662754307574
0.002630174441942506,13.982403262968987,0.0029412837265173075,5378.686926694988
0.002521341931763528,14.892488342360883,0.002936150963167487,3100.6411457418353
0.0025795506568805824,14.669378159951336,0.0029310415923724004,2851.477854094329
0.002566542352200775,14.516767217858554,0.0029047293187511006,2986.2482599507034
0.0025824217458553706,16.430059778483276,0.0029035469883966912,1980.8524645530938
0.002482451387581695,14.914959185768298,0.0029155183778918673,3418.102280517266
0.00264139302541726,15.147462589273381,0.00289724844514935,4783.093610009363
0.0028523611922796916,22.96670043320573,0.0029123650499955473,2646.062221039353
0.002584039899185485,14.05416154033197,0.002900310018808351,2562.9566922780655
0.00259977656592229,14.953623542123042,0.0029336750546134476,3162.936643614428
0.0025567412653720706,14.277499016697886,0.0028919804679829633,2033.10140781238
0.0026918611981473846,21.534057896427125,0.0029078688579534163,4200.695326852368
0.002536184349150464,18.40260864428196,0.0029131001114963626,4584.263402240387
0.0025601518558795856,15.358415911274571,0.00292578152803869,5571.398944071249
0.0026520098970911786,21.833640261855965,0.0028889828006282655,3061.6235449797564
0.0026349990065937523,14.063852215523164,0.0029356573804056765,1776.887839919275
0.0025501495357787714,16.892920316596776,0.002921831380473132,5093.689402678633
0.0025829288186436108,14.031838078652658,0.002913192729298247,4598.68352445482
0.0026831788423404136,17.31695639465938,0.002916995380036041,4445.833669911585
0.0025848803704341056,14.427631896423643,0.002887152069805786,4591.713522396394
0.002531882837095827,15.993752351765597,0.002916871265687583,3140.550750175104
0.0025416232978291904,13.699412741081295,0.002900582260535858,4217.709603319606
0.0025365307202641265,13.766518273365408,0.0029330287400936516,4629.282250314464
0.0026564123472961466,15.672472497073947,0.002885010776935874,2194.8571609020046
0.0026091542736241227,13.916566881885007,0.0028912394467299515,4579.3869930399
0.002496488460526795,14.56755504655483,0.0028929062732718793,2021.7970522941523
0.002603084949554677,17.279632568359375,0.0028863032124115937,4883.279518265088
0.0025459115599136494,15.26855841227264,0.002904236618700211,4218.833154160675
0.0025232997214509447,14.410254256009464,0.002912109953327333,5701.312607461229
0.0025757479420158245,16.287678791926457,0.002891638706142251,5940.09435274885
0.002534534692621002,15.534952047740852,0.0029010745679494787,5554.150098062182
0.002530640053560509,13.951605181540213,0.002915172322884208,4692.898356832793
0.002523200547151619,15.149697703699912,0.0028868533945404376,2814.9507997038786
0.0025179298113911382,14.2581545543434,0.0029083785255108277,4180.2203443864855
0.002535530178236865,14.048791601403476,0.0028754800100830183,3622.921972574136
0.0026439927644315857,14.100261591208485,0.0029191415720291854,5667.984567459432
0.0026594358663913557,18.64069309660578,0.0028793553691827357,3960.331823219457
0.0025169369776180898,14.046913930263472,0.002890907593478374,4130.311636281522
0.0025709300734121214,13.918621439495986,0.0029041186360254396,3171.199341974347
0.0025415874257332487,16.61444396594026,0.0029037522187315007,3953.994901397896
0.002641200993866394,17.81675159369154,0.0028719161921126604,3120.851297140028
0.0027587564861998146,15.96329350625315,0.0028758154268092714,3006.237510886749
0.0025871247087810973,15.490148397592398,0.002909569192626842,3197.9509442973126
0.002522071616067817,14.269655821636947,0.0028755337167674926,2733.911504721545
0.0025121727496126745,14.394118978722812,0.0028955988764445334,3706.735332221825
0.002639361610982761,18.154385034262987,0.0028763954845584753,3281.1843410487704
0.0025423575861716905,14.74478406409176,0.002910097386155427,5792.423339461731
0.002749447610862461,14.469297804252681,0.0028668058496628505,4553.688552307731
0.002515464004882549,14.778621257090983,0.0029087725592464703,2202.739617587975
0.0025489179801112664,13.81827942017586,0.0028721444079366784,2320.818595715918
0.002594156806049845,14.15278685595794,0.002907125783596197,1447.028443697933
0.0025665292547548896,17.528224168876857,0.0028755004657268065,4765.699100813066
0.0025516202772687888,15.37275252330392,0.002881243860633728,2150.729405764708
0.0025538070804483393,16.481881820830164,0.0028962915986866455,4789.702936457627
0.002669956558210678,18.45653860503923,0.002886397768652627,2247.37809462129
0.002514462896088882,14.448074745481126,0.0028852386275789233,2723.36591772747
0.002590745149605512,13.956923345182433,0.0028511662655804054,3030.176023089912
0.0025377984992956404,14.208071363179323,0.0028960766538440427,4918.442883805958
0.0026644942398060564,14.834949597531454,0.002863448551347157,5847.456164362416
0.002615471690010381,14.787195253017227,0.0029024673437224578,3597.3108899956483
0.002582974559754577,13.931472816183312,0.002860558851966497,3482.541054619794
0.0026584906340634483,14.67989529214485,0.0028680094925289546,5212.554603185291
0.0026038761306138103,15.647333760415354,0.002862031150621187,3309.0932004707656
0.0025594561423172724,15.291113903149778,0.0028685960007432333,4378.029888271023
0.0027787661862793025,14.158713111214839,0.0028555043010536183,2136.278189083473
0.002665155585716587,14.542174263568434,0.0028540477506874343,3215.4876507330073
0.00260651107154158,13.825527972086487,0.0028901814857753747,2975.619651864005
0.002613765241869404,16.529007393432313,0.0028967672245106264,2371.0744667285126
0.002584909720383307,17.147883133616105,0.0028434609588687825,4413.47703061956
0.0025605193308090085,14.448150741255313,0.002896250164633548,4822.719240186978
0.002553506058735528,15.178131027789625,0.002871879327067966,2974.2727155129355
0.002584168763724953,13.858755951779651,0.002881220521134794,4531.452140385441
0.00254087648689562,14.251187352921177,0.002852956065086212,4406.200435537437
0.002703954756870015,17.63362804062609,0.0028641602236720073,3487.5592798916773
0.0025709456464890435,18.324360977627208,0.0028786190550719303,3756.3598434524547
0.0026936063360395116,15.375980779491643,0.0028449061244435426,2904.1471420554403
0.0025866193206929983,16.510410455557015,0.002893731224477624,3503.935636010446
0.0025931966142086474,14.914528508340158,0.0028387707791010285,3470.450159810231
0.0025446934338945607,15.107177855063313,0.0028369941833360974,2257.4471325573227
0.0026758898375440323,18.57548412673231,0.0028586421550417986,2523.535587166412
0.002764988779587204,15.736905438728428,0.002859319151063938,2563.7719920486666
0.0026975614567594625,15.268620105298519,0.002864465855000155,6281.000681986979
0.0025545347218514968,15.340227865403698,0.0028650302364499327,3708.9845249429372
0.0026003627728199397,14.501824085529034,0.0028493401434592507,5162.082731889921
0.0025845734615146964,14.671546103049153,0.0028368581803791945,4412.410044816604
0.0026336780740017483,14.162771932540402,0.0028815556759608173,2907.9000051723833
0.0027209554478831166,16.364175829638913,0.0028588841724356694,3778.0345373835685
0.0026241914015586857,15.651493865266332,0.0028713745981440724,3986.837209950648
0.0026940650436056606,15.800443265929115,0.0028625196980740807,3806.4045485400393
0.002596484731753396,14.899018342086753,0.0028724724628435,4381.552670143184
0.0025912997851300773,13.868985668305427,0.0028311413280743313,2949.4329340936374
0.002608881954210013,13.97874354369587,0.0028567947855796133,3926.7092286639936
0.0025262812796111216,15.699195570744592,0.002845293232007835,3252.9792492658676
0.002546868591497724,14.705468771771224,0.0028479281054174846,5490.909372973682
0.002597551300622541,13.856385266514629,0.002843705308023957,4058.806314945408
0.0025139515092896837,14.521283847818303,0.0028673493809138915,3717.8236895629916
0.002529486982040939,15.177206046528024,0.0028392897888320145,3156.0006009533386
0.002582211030078659,17.357191951931558,0.0028349796928534036,6922.913373241457
0.0025315909425753444,14.054418391092835,0.002861897835063818,4167.387658611187
0.0026195733247569787,15.641853651988596,0.0028232645347143624,4128.240296259723
0.0026582467084329937,14.430938124360873,0.002864878185255097,2704.824760602586
0.0025680108300916316,15.436168415079045,0.002820387028213963,4198.926444671063
0.0025225144252874346,15.1129214994369,0.002819805819461343,2545.4056218084065
0.0026460760452139834,16.629119253040248,0.0028365379229094456,5401.298166211189
0.0026128886564503015,14.823854072514006,0.0028339610387278814,4366.955048952839
0.0025922043951547174,14.844006353808988,0.0028309494145930493,3281.966448358468
0.0025559149655945616,15.931609572606998,0.0028432348003648226,4054.401940494756
0.0025704293846899166,14.201075300685229,0.0028372283629911864,3096.755478867052
0.0025964003367113784,13.969805996707889,0.002860144889553219,4294.2959511238605
0.0026156080802371053,14.08720592470382,0.002829650280632372,4200.017266230733
0.0027631145968996266,15.464957589842841,0.0028250522220027298,3855.546586067478
0.0025350756980201446,14.432010328799265,0.002857912361954498,4405.341111622537
0.0025554875832827528,15.658072902310279,0.002840102844093429,3585.0450055272863
0.0026293894750928095,13.960490236211356,0.0028192406521891184,3065.686142102677
0.002746596827261871,14.326407541412278,0.00282647736485746,4142.3521018301935
0.0025737334121360674,16.029943920542525,0.0028404752250053627,5084.2209394490865
0.0025340159343920704,16.78316400305509,0.0028335229939431563,2532.218989914236
0.0025397706580424576,15.725504134488165,0.002848381652571149,5490.874213661053
0.0025890095109725487,14.292866647687207,0.0028061390431189455,3205.9055535210114
0.002566902561427531,14.603424100662876,0.0028441149637856516,4424.334245072578
0.0027611233824378725,15.388537378524136,0.0028130603898004923,2729.068356331197
0.0025722163905003673,16.22014772684935,0.0028136310595344495,3493.946455979818
0.0026236170580467354,15.833843971896112,0.0028167192974007413,3120.02820330206
0.002594471838043323,15.69258316456532,0.0028028881779031387,3615.0624935660335
0.0026720658033651764,14.240162122929954,0.0028396895982835,5865.973030141825
0.0026497878388457795,14.167145624941691,0.0028316361339199556,3778.038598795594
0.0026942587506127713,13.831861737348305,0.0028388139807676016,5546.970056581939
0.0025501884260069273,14.229984463296516,0.002836346387606738,3631.814296321941
0.002615341133260106,14.50138682703818,0.0028234010600410755,3554.7416989713856
0.0025672166187676692,14.034138528052393,0.0028151596102126675,3777.202056714453
0.0025704673695939573,14.215731670483763,0.00284009640282104,3022.5814249470336
0.0025768674974775787,14.071264226738336,0.0028267059411747866,3092.263209027143
0.0025411578208420693,14.34963871882512,0.0028096988747510774,5431.539683701556
0.002672292637608705,15.113962022009913,0.002809516769165536,4026.45350726805
0.002548503825237637,15.106400522937253,0.002816409620073227,2283.411207525009
0.002535399590288439,14.47450671894083,0.0028203978113258317,3239.6268064805863
0.0025550041910464283,16.595061635852748,0.002821791240449175,4262.739495862277
0.0025547109209185944,15.898507018834723,0.0028207331221535605,5890.217446450892
0.0025661020908301357,14.240525913001882,0.0028291611535836763,2616.231382623344
0.0025187198467848467,14.159004135699782,0.0028002630896814696,3225.511782354055
0.002685214497990185,14.217866123757942,0.002800386435375278,3152.2878248676284
0.0025997726990848262,14.85663866227673,0.0028152838046166346,4869.404066280191
0.0025955881049888898,14.031480621167507,0.0028244144666344823,5868.551207296925
0.00258832400324974,14.918840533746383,0.002798804963530639,4559.384363327295
0.0025577059988551787,15.989457849829131,0.0028112643299842755,3211.6437427141977
0.0025822487030011916,16.221451804300692,0.0028372780201757677,4426.790807353202
0.0026947821671878063,16.336574776888487,0.002803355722808313,2367.11309169099
0.0026330638367211257,14.264891222156306,0.002796658613526791,3760.9905190551995
0.00259198122611616,16.2651584402799,0.0027847986299179787,3845.17972292397
0.0027083410672316555,14.176937422740549,0.0027894848209275777,1647.044266957834
0.0026318645561183283,13.776224472386666,0.0028245615609017467,3369.1951600198327
0.002560775865692063,14.691067752412176,0.002761597702657622,4048.8718399999657
0.0026399042929936356,14.39734325692908,0.002790724202369082,3906.1226191142287
0.002517407753091148,14.456615831360924,0.0028024320918331254,2215.514376022283
0.002592018974723096,14.35723147143797,0.0027893853536919626,3769.1529390179485
0.0025190421849230382,14.849100008791789,0.0028027003746178276,4485.060753093824
0.0025443910747054714,14.841927795788786,0.0027840064002907397,2948.8928492355694
0.0026947991534254094,15.067462942440516,0.0027875369933069412,3119.1660614854013
0.002696531351017893,14.651687678864812,0.002796455135585779,3962.6249489271186
0.0026157481021596763,14.406816011622881,0.002779063133415478,3394.530421190814
0.002629461756586178,15.433052105584157,0.002805883489190706,3929.717310052274
0.002625986938330139,16.381230276216645,0.0028092180235243934,4340.36325610337
0.0026482737694795313,15.684075887978224,0.0027724885213611205,3585.6548186273635
0.002549869672767356,15.173346995124154,0.0028097908263571892,3786.5795998495378
0.0025596879122238006,14.348888969894674,0.00279656246402892,3502.765893074621
0.0027021213004795406,15.960388157562937,0.00278163564178724,2506.561922975421
0.0025701427545685033,13.972377171291607,0.002786583610082108,5085.4954095467165
0.002614883210269674,14.122041084630318,0.0027883679074914543,3763.9487646446773
0.0026872574528517485,14.17506806016264,0.002787801507212186,3348.686873244591
0.002685994970572941,15.118423248934686,0.002773426981873694,2900.1652389598185
0.0026544171128948923,18.684515027786897,0.0027786771324435793,3475.5619450488234
0.002748411500054613,14.680340667516363,0.002771670595437273,5078.693409218666
0.0025609639870747,15.15470652189799,0.0027675001201179555,5146.860701506738
0.0025348416477598934,14.355827265282718,0.002791673938684961,4674.025984732929
